CURSO ACADÉMICO;CÓDIGO;C.SITUACIÓN;SITUACIÓN;C.NATURALEZA;NATURALEZA;C.DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA BREVE;DENOMINACIÓN ESPECÍFICA;C.VÍA;VÍA;NOMBRE DE LA VÍA;NÚMERO;NÚMERO(EXT);PISO;PISO(EXT);ESCALERA;LETRA;C.PROV;C.MUNI;C.LOCA;PROVINCIA;MUNICIPIO;LOCALIDAD;C.POSTAL;TELÉFONO;FAX;LETRA;CORREO ELECTRÓNICO;WEB;COORD. LONGITUD;COORD. LATITUD;C.R.A;INTERNADO;CONCIERTO;JORNADA CONTINUA;COMEDOR;TRANSPORTE;Localización
2026;05009595;A;ALTA;1;PÚBLICO;31;CENTRO PUBLICO DE EDUCACION DE PERSONAS ADULTAS;CEPA;CENTRO DE ADULTOS DE ARENAS DE SAN PEDRO;CALLE;CALLE;JOSÉ GOCHICOA;20;;;;;;5;14;1;AVILA;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;5400;920372683;;;05009595@educa.jcyl.es;http://cepaarenasdesanpedro.centros.educa.jcyl.es;-5.08643;40.21094;N;N;N;N;N;N;40.21094, -5.08643
2026;05005504;A;ALTA;1;PÚBLICO;31;CENTRO PUBLICO DE EDUCACION DE PERSONAS ADULTAS;CEPA;CENTRO DE ADULTOS DE ÁVILA;CALLE;CALLE;CASIMIRO HERNÁNDEZ;7;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5002;920352125;;;05005504@educa.jcyl.es;http://cepaavila.centros.educa.jcyl.es/sitio/;-4.70097;40.65334;N;N;N;N;N;N;40.65334, -4.70097
2026;05009698;A;ALTA;1;PÚBLICO;68;CENTRO PUBLICO INTEGRADO DE FORMACION PROFESIONAL;CIFP;CENTRO INTEGRADO DE FP DE AVILA;CALLE;CALLE;GIACOMO PUCCINI;2;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5003;920258290;;;05009698@educa.jcyl.es;http://cifpavila.centros.educa.jcyl.es;-4.68422;40.64327;N;N;N;N;N;N;40.64327, -4.68422
2026;05009923;A;ALTA;1;PÚBLICO;68;CENTRO PUBLICO INTEGRADO DE FORMACION PROFESIONAL;CIFP;LAS FERRERÍAS;AV.;AVENIDA;DE LOURDES;2;;;;;;5;14;1;AVILA;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;5400;920370056;;;05009923@educa.jcyl.es;https://www.cifplasferrerias.es/;-5.08499;40.21005;N;N;N;N;N;S;40.21005, -5.08499
2026;05000415;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;AMOR DE DIOS;AV.;AVENIDA;EMILIO ROMERO;45;;;;;;5;16;1;AVILA;ARÉVALO;ARÉVALO;5200;920300126;;;05000415@educa.jcyl.es;http://www.colegiosamordedios.es/centros/arevalo;-4.71383;41.05608;N;S;S;S;S;N;41.05608, -4.71383
2026;05000580;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;MILAGROSA LAS NIEVES;CALLE;CALLE;DUQUE DE ALBA;12;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5001;920221508;920251349;;05000580@educa.jcyl.es;http://www.milagrosalasnieves.es;-4.69326;40.65511;N;N;S;S;S;N;40.65511, -4.69326
2026;05000592;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;SANTÍSIMO ROSARIO;CALLE;CALLE;BRIEVA;1;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5001;920252805;;;05000592@educa.jcyl.es;http://avila.fesd.es/;-4.70101;40.65817;N;S;S;S;S;N;40.65817, -4.70101
2026;05009881;A;ALTA;2;PRIVADO;600;CENTRO PRIVADO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS DE FÚTBOL;CPr DEP;DOCENTER FORMACIÓN DEPORTIVA ÁVILA;CALLE;CALLE;RAFAELA DE ANTONIO;2;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5002;;;;05009881@educa.jcyl.es;;-4.70049;40.64884;N;N;N;N;N;N;40.64884, -4.70049
2026;05009832;A;ALTA;2;PRIVADO;600;CENTRO PRIVADO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS DE FÚTBOL;CPr DEP;ESCUELA DE ENTRENADORES DEPORTIVOS;CALLE;CALLE;LESQUINAS;2;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5001;;;;05009832@educa.jcyl.es;;-4.6969;40.6556;N;N;N;N;N;N;40.6556, -4.6969
2026;05010032;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;COLORINES;AV.;AVENIDA;de la Juventud;12;P IV-3;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5003;;;;05010032@educa.jcyl.es;;-4.68746;40.64681;N;N;N;N;N;N;40.64681, -4.68746
2026;05010020;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;GARABATOS;CALLE;CALLE;PROFESOR JOSÉ LUIS LÓPEZ ARANGUREN;43;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5004;652088796;;;05010020@educa.jcyl.es;;-4.68153;40.65743;N;N;N;N;N;N;40.65743, -4.68153
2026;05009959;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;PAJARITA DE PAPEL;CALLE;CALLE;BAJADA DON ALONSO;15;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5003;653663241;;;05009959@educa.jcyl.es;;-4.69066;40.65171;N;N;N;N;N;N;40.65171, -4.69066
2026;05009947;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;PIAN PIANITO;CRA.;CARRETERA;DE BURGOHONDO;7;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5002;655641999;;;05009947@educa.jcyl.es;;;;N;N;N;N;N;N;
2026;05009972;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;TRAVIESOS;AV.;AVENIDA;DERECHOS HUMANOS;82;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5003;655545411;;;05009972@educa.jcyl.es;;-4.68012;40.6475;N;N;N;N;N;N;40.6475, -4.68012
2026;05009868;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;LALDEA;CRA.;CARRETERA;ALDEA DEL REY NIÑO, KM. 0,850;;;;;;;5;19;2;AVILA;ÁVILA;ALDEA DEL REY NIÑO;5197;920223947;;;05009868@educa.jcyl.es;;-4.74358;40.58528;N;N;S;S;N;N;40.58528, -4.74358
2026;05009819;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;AREVALILLO;CALLE;CALLE;REYES CATÓLICOS;4;;;;;;5;16;1;AVILA;ARÉVALO;ARÉVALO;5200;920328033;;;05009819@educa.jcyl.es;http://www.guarderias-infantiles.com/guarderias-avila/guarderias-arevalillo/;-4.71726;41.05323;N;N;N;N;N;N;41.05323, -4.71726
2026;05009731;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;CHIQUIPIEDRA;CALLE;CALLE;NAVAREJOS;73;;;;;;5;187;1;AVILA;PIEDRALAVES;PIEDRALAVES;5440;913101627;;;05009731@educa.jcyl.es;;-4.70602;40.31455;N;N;N;N;S;N;40.31455, -4.70602
2026;05006491;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LA CACHARRA;CALLE;CALLE;DAVID HERRERO;26;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5005;920251670;920251670;;05006491@educa.jcyl.es;http://centros5.pntic.mec.es/cpei.la.encarnacion;-4.69057;40.6609;N;N;N;N;S;N;40.6609, -4.69057
2026;05005371;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LA ENCARNACIÓN;CALLE;CALLE;ZAMORA;20;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5005;920253373;920253373;;05005371@educa.jcyl.es;http://eeilaencarnacion.centros.educa.jcyl.es/;-4.69518;40.66213;N;N;N;S;S;S;40.66213, -4.69518
2026;05009704;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LA FERIA;CALLE;CALLE;PLAZA DE TOROS;;S/N;;;;;5;22;1;AVILA;BARRACO (EL);BARRACO (EL);5100;920281527;;;05009704@educa.jcyl.es;;-4.63996;40.47409;N;N;N;N;S;N;40.47409, -4.63996
2026;05009856;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LANZAHÍTA;CALLE;CALLE;PARQUE DE LA HISPANIDAD;;S/N;;;;;5;110;1;AVILA;LANZAHÍTA;LANZAHÍTA;5490;660417175;920378542;;05009856@educa.jcyl.es;;-4.93776;40.20402;N;N;N;N;N;N;40.20402, -4.93776
2026;05009996;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LOS TOMATITOS;CALLE;CALLE;ISABEL LA CATÓLICA;;S/N;;;;;5;241;5;AVILA;TIEMBLO (EL);TIEMBLO (EL);5270;607379911;;;05009996@educa.jcyl.es;;-4.50584;40.41425;N;N;N;N;N;N;40.41425, -4.50584
2026;05009820;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;NUBE DE AZUCAR;CALLE;CALLE;LAS ESCUELAS;1;;;;;;5;102;1;AVILA;HOYO DE PINARES (EL);HOYO DE PINARES (EL);5250;918638137;918638002;;05009820@educa.jcyl.es;;-4.42588;40.50083;N;N;N;N;N;N;40.50083, -4.42588
2026;05009662;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;ESCUELA DE MÚSICA DE ÁVILA;CALLE;CALLE;FRANCISCO GALLEGO;10;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5002;920257970;920257785;;05009662@educa.jcyl.es;;-4.69919;40.65334;N;N;N;N;N;N;40.65334, -4.69919
2026;05009716;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;ESCUELA DE MÚSICA DE EL TIEMBLO;PZ.;PLAZA;ISIDORO RODRÍGUEZ MAROTO;;S/N;;;;;5;241;5;AVILA;TIEMBLO (EL);TIEMBLO (EL);5270;918625002;918627243;;05009716@educa.jcyl.es;;-4.70043;40.65641;N;N;N;N;N;N;40.65641, -4.70043
2026;05006028;A;ALTA;1;PÚBLICO;80;ESCUELA OFICIAL DE IDIOMAS;EOI;ESCUELA OFICIAL DE IDIOMAS DE ARÉVALO;AV.;AVENIDA;EMILIO ROMERO;24;;;;;;5;16;1;AVILA;ARÉVALO;ARÉVALO;5200;920300664;920300664;;05006028@educa.jcyl.es;http://eoiarevalo.centros.educa.jcyl.es;-4.71489;41.05625;N;N;N;N;N;N;41.05625, -4.71489
2026;05005462;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ADAJA;CALLE;CALLE;ASUNCIÓN VALCARCEL MAESTRO;;S/N;;;;;5;16;1;AVILA;ARÉVALO;ARÉVALO;5200;920301983;920303501;;05005462@educa.jcyl.es;http://iesadaja.centros.educa.jcyl.es;-4.71187;41.05268;N;N;N;S;N;S;41.05268, -4.71187
2026;05009871;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ARENAS DE SAN PEDRO;CALLE;CALLE;FRAY LUIS DE LEON;1;;;;;;5;14;1;AVILA;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;5400;920372167;920372167;;05009871@educa.jcyl.es;http://iesarenasdesanpedro.centros.educa.jcyl.es/;-5.08332;40.20695;N;N;N;S;N;S;40.20695, -5.08332
2026;05006387;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CANDAVERA;CALLE;CALLE;UMBRIA;;S/N;;;;;5;47;1;AVILA;CANDELEDA;CANDELEDA;5480;920382305;920382163;;05006387@educa.jcyl.es;http://iescandavera.centros.educa.jcyl.es;-5.23886;40.15344;N;N;N;S;N;S;40.15344, -5.23886
2026;05000725;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;ISABEL DE CASTILLA;PS.;PASEO;SAN ROQUE;;S/N;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5001;920352144;920213382;;05000725@educa.jcyl.es;http://iesisabeldecastilla.centros.educa.jcyl.es;-4.68693;40.65395;N;N;N;S;N;S;40.65395, -4.68693
2026;05006156;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;JORGE SANTAYANA;CALLE;CALLE;SANTO TOMAS;6;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5003;920352135;920352143;;05006156@educa.jcyl.es;http://iesjorgesantayana.centros.educa.jcyl.es;-4.69151;40.64841;N;N;N;S;N;S;40.64841, -4.69151
2026;05005425;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;SIERRA DEL VALLE;AV.;AVENIDA;DR. MARTIN LAZARO;;S/N;;;;;5;2;1;AVILA;ADRADA (LA);ADRADA (LA);5430;918670911;918670861;;05005425@educa.jcyl.es;http://iessierradelvalle.centros.educa.jcyl.es/;-4.63168;40.29822;N;N;N;S;N;S;40.29822, -4.63168
2026;05006430;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;VALLE DEL ALBERCHE;PZ.;PLAZA;DOCTOR MIGUEL TOLEDANO;4;;;;;;5;163;1;AVILA;NAVALUENGA;NAVALUENGA;5100;920298460;920298730;;05006430@educa.jcyl.es;http://iesvalledelalberche.centros.educa.jcyl.es;-4.7051;40.41265;N;N;N;S;N;S;40.41265, -4.7051
2026;05000737;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;VASCO DE LA ZARZA;CALLE;CALLE;VALLADOLID;19;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5005;920227300;920253176;;05000737@educa.jcyl.es;http://www.vascodelazarza.com;-4.6936;40.65966;N;N;N;S;N;S;40.65966, -4.6936
2026;05006429;A;ALTA;1;PÚBLICO;49;INSTITUTO DE EDUCACION SECUNDARIA OBLIGATORIA;IESO;SAN JUAN DE LA CRUZ;CALLE;CALLE;DEL CARMEN;21;;;;;;5;74;1;AVILA;FONTIVEROS;FONTIVEROS;5310;920245504;920245506;;05006429@educa.jcyl.es;http://iesosanjuandelacruz.centros.educa.jcyl.es;-4.96404;40.93271;N;N;N;S;S;S;40.93271, -4.96404
2026;05006478;A;ALTA;1;PÚBLICO;49;INSTITUTO DE EDUCACION SECUNDARIA OBLIGATORIA;IESO;VILLA DE SOTILLO;CALLE;CALLE;MARTIRES;134;;;;;;5;240;2;AVILA;SOTILLO DE LA ADRADA;SOTILLO DE LA ADRADA;5420;918601201;918668413;;05006478@educa.jcyl.es;http://iesvilladesotillo.centros.educa.jcyl.es/;-4.59134;40.28853;N;N;N;S;N;S;40.28853, -4.59134
2026;05005577;A;ALTA;1;PÚBLICO;131;CONSERVATORIO PROFESIONAL DE MUSICA;C Música;TOMÁS LUIS DE VICTORIA;AV.;AVENIDA;DE ESPAÑA;;S/N;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5004;920227075;;;05005577@educa.jcyl.es;http://www.conservatoriodeavila.es;-4.67161;40.66514;N;N;N;N;N;N;40.66514, -4.67161
2026;05009741;A;ALTA;1;PÚBLICO;20;COLEGIO DE EDUCACION ESPECIAL;CEE;PRÍNCIPE DON JUAN;CALLE;CALLE;DE LA IGUALDAD;;S/N;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5003;920258194;920258194;;05009741@educa.jcyl.es;http://ceeprincipedonjuan.centros.educa.jcyl.es;-4.68265;40.64313;N;S;N;S;S;S;40.64313, -4.68265
2026;05001316;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;ALMANZOR;CALLE;CALLE;ESCUELAS;1;;;;;;5;47;1;AVILA;CANDELEDA;CANDELEDA;5480;920382180;920380688;;05001316@educa.jcyl.es;http://ceipalmanzor.centros.educa.jcyl.es;-5.23889;40.15546;N;N;N;S;S;S;40.15546, -5.23889
2026;05005565;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COMUNEROS DE CASTILLA;CALLE;CALLE;PADRE VICTORIANO;;S/N;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5005;920221351;;;05005565@educa.jcyl.es;http://ceipcomunerosdecastilla.centros.educa.jcyl.es;-4.68718;40.66156;N;N;N;S;S;N;40.66156, -4.68718
2026;05006120;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ARTURO DUPERIER;CRA.;CARRETERA;DE MADRID;;S/N;;;;;5;110;1;AVILA;LANZAHÍTA;LANZAHÍTA;5490;920378586;920378586;;05006120@educa.jcyl.es;http://craarturoduperier.centros.educa.jcyl.es;-4.93666;40.2049;S;N;N;S;N;N;40.2049, -4.93666
2026;05005978;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA EL VALLE;CALLE;CALLE;ESCUELAS;;S/N;;;;;5;262;1;AVILA;VILLAREJO DEL VALLE;VILLAREJO DEL VALLE;5413;920383145;920383145;;05005978@educa.jcyl.es;http://cra-elvalle.centros.educa.jcyl.es;-4.99675;40.2869;S;N;N;S;N;N;40.2869, -4.99675
2026;05006065;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA LLANOS DE MORAÑA;CRA.;CARRETERA;SANTO TOMÉ DE ZABARCOS;;S/N;;;;;5;220;2;AVILA;SAN PEDRO DEL ARROYO;SAN PEDRO DEL ARROYO;5350;920240201;920240201;;05006065@educa.jcyl.es;http://crallanosdemorana.centros.educa.jcyl.es;-4.87298;40.80078;S;N;N;S;S;S;40.80078, -4.87298
2026;05006031;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA LOS REGAJALES;CALLE;CALLE;NUEVA;;S/N;;;;;5;152;2;AVILA;NAVA DE ARÉVALO;NAVA DE ARÉVALO;5216;920314278;;;05006031@educa.jcyl.es;http://cralosregajales.centros.educa.jcyl.es;-4.77483;40.97441;S;N;N;S;N;N;40.97441, -4.77483
2026;05002722;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA MIGUEL DELIBES;AV.;AVENIDA;DE CONCENTRACION PARCELARIA;;;;;;;5;128;1;AVILA;MINGORRÍA;MINGORRÍA;5280;920200319;920200319;;05002722@educa.jcyl.es;http://cramigueldelibes.centros.educa.jcyl.es;-4.66404;40.7502;S;N;N;S;N;N;40.7502, -4.66404
2026;05006144;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA NAVAS DEL ALBERCHE;PZ.;PLAZA;CHICA;;S/N;;;;;5;158;1;AVILA;NAVALMORAL;NAVALMORAL;5112;920280347;;;05006144@educa.jcyl.es;http://cranavasdelalberche.centros.educa.jcyl.es;-4.76671;40.45986;S;N;N;S;N;N;40.45986, -4.76671
2026;05006119;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VALDELAVÍA;CALLE;CALLE;JULIO ARENILLAS;;S/N;;;;;5;161;1;AVILA;NAVALPERAL DE PINARES;NAVALPERAL DE PINARES;5240;918980711;;;05006119@educa.jcyl.es;http://cravaldelavia.centros.educa.jcyl.es/sitio/;-4.41075;40.59323;S;N;N;S;N;N;40.59323, -4.41075
2026;05003751;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;GRAN DUQUE DE ALBA;CALLE;CALLE;FUERA DE LA VILLA;;S/N;;;;;5;186;5;AVILA;PIEDRAHÍTA;PIEDRAHÍTA;5500;920360440;920360440;;05003751@educa.jcyl.es;http://ceipgranduquedealba.centros.educa.jcyl.es;-5.32594;40.46161;N;N;N;S;S;S;40.46161, -5.32594
2026;05005361;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;LOS AREVACOS;CALLE;CALLE;TESO NUEVO;13;;;;;;5;16;1;AVILA;ARÉVALO;ARÉVALO;5200;920300416;920303406;;05005361@educa.jcyl.es;http://ceiplosarevacos.centros.educa.jcyl.es/;-4.71876;41.05617;N;N;N;S;S;S;41.05617, -4.71876
2026;05000831;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SANTA TERESA DE JESÚS;CALLE;CALLE;SANTA TERESA;64;;;;;;5;22;1;AVILA;BARRACO (EL);BARRACO (EL);5110;920281432;983300193;;05000831@educa.jcyl.es;http://cpsantateresadejesus.centros.educa.jcyl.es;-4.641;40.47582;N;N;N;S;N;N;40.47582, -4.641
2026;05005498;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SANTO TOMÁS;CALLE;CALLE;JUAN GRANDE;2;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5003;920229676;920229676;;05005498@educa.jcyl.es;http://cpsantotomas.centros.educa.jcyl.es;-4.6905;40.64899;N;N;N;S;S;S;40.64899, -4.6905
2026;05004810;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;TOROS DE GUISANDO;AV.;AVENIDA;DE LA HISPANIDAD;;S/N;;;;;5;241;5;AVILA;TIEMBLO (EL);TIEMBLO (EL);5270;918625443;918625443;;05004810@educa.jcyl.es;http://cptorosdeguisando.centros.educa.jcyl.es;-4.50272;40.41453;N;N;N;S;N;S;40.41453, -4.50272
2026;05000257;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;ZORRILLA MONROY;CALLE;CALLE;FRAY LUIS DE LEÓN;3;;;;;;5;14;1;AVILA;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;5400;920370259;920370836;;05000257@educa.jcyl.es;http://ceipzorrillamonroy.centros.educa.jcyl.es;-5.08418;40.207;N;N;N;S;S;S;40.207, -5.08418
2026;05006545;A;ALTA;1;PÚBLICO;31;CENTRO PUBLICO DE EDUCACION DE PERSONAS ADULTAS;CEPA;CENTRO DE ADULTOS DE ARÉVALO;AV.;AVENIDA;SEVERO OCHOA;2;;;;;;5;16;1;AVILA;ARÉVALO;ARÉVALO;5200;920302259;;;05006545@educa.jcyl.es;http://cepaarevalo.centros.educa.jcyl.es/sitio/;-4.71447;41.05499;N;N;N;N;N;N;41.05499, -4.71447
2026;05004378;A;ALTA;1;PÚBLICO;68;CENTRO PUBLICO INTEGRADO DE FORMACION PROFESIONAL;CIFP;AGRARIO DE ÁVILA;CRA.;CARRETERA;PIEDRAHITA;;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5002;920253070;920252870;;05004378@educa.jcyl.es;http://cfaavila.centros.educa.jcyl.es;-4.74024;40.64435;N;N;N;N;S;N;40.64435, -4.74024
2026;05000658;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;ASUNCIÓN DE NUESTRA SEÑORA;CALLE;CALLE;LESQUINAS;2;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5001;920212300;920212313;;05000658@educa.jcyl.es;http://www.dioceavila.com;-4.6947;40.65559;N;S;S;S;S;N;40.65559, -4.6947
2026;05000269;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;DIVINA PASTORA;CALLE;CALLE;TRISTE CONDESA;37;;;;;;5;14;1;AVILA;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;5400;920371241;;;05000269@educa.jcyl.es;http://www.ccdivinapastora.es;-5.08684;40.21038;N;N;S;S;S;N;40.21038, -5.08684
2026;05004822;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;SANTÍSIMA TRINIDAD;CALLE;CALLE;MOLINO NUEVO;2;;;;;;5;241;5;AVILA;TIEMBLO (EL);TIEMBLO (EL);5270;918625111;918627282;;05004822@educa.jcyl.es;https://colegiosantisimatrinidadeltiemblo.wordpress.com;-4.50207;40.41761;N;S;S;N;S;S;40.41761, -4.50207
2026;05009765;A;ALTA;2;PRIVADO;21;CENTRO PRIVADO DE EDUCACION ESPECIAL;CPrEE;TRÉBOL;CALLE;CALLE;RAFAELA DE ANTONIO;2;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5002;722750871;;;05009765@educa.jcyl.es;;-4.69962;40.64862;N;N;S;N;N;N;40.64862, -4.69962
2026;05005450;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;SAGRADA FAMILIA;CALLE;CALLE;PATIO DE LA ENCARNACION;7;;;;;;5;19;3;AVILA;ÁVILA;ÁVILA;5005;920211345;920211245;;05005450@educa.jcyl.es;;-4.70004;40.66236;N;N;S;S;S;N;40.66236, -4.70004
2026;05004585;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;JUAN XXIII;CALLE;CALLE;HUERTOS;20;;;;;;5;232;1;AVILA;SERRADA (LA);SERRADA (LA);5192;920265202;920265202;;05004585@educa.jcyl.es;http://www.centrofpjuanxxiii.es/;-4.75731;40.61557;N;N;S;N;N;S;40.61557, -4.75731
2026;05009807;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LOS PEQUEÑOS DRUIDAS;CALLE;CALLE;CAMINO DEL TEJAR;;S/N;;;;;5;189;1;AVILA;POYALES DEL HOYO;POYALES DEL HOYO;5492;637470486;;;05009807@educa.jcyl.es;http://ayt.poyalesdelhoyo/;-5.16628;40.17289;N;N;N;N;N;N;40.17289, -5.16628
2026;05009686;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;EL MANCHO;AV.;AVENIDA;CARRETERA DE ROBLEDO;;S/N;;;;;5;57;1;AVILA;CEBREROS;CEBREROS;5260;918630992;;;05009686@educa.jcyl.es;;-4.45485;40.46272;N;N;N;N;S;N;40.46272, -4.45485
2026;05009844;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;LA LUCIÉRNAGA;CALLE;CALLE;FRAY LUIS DE LEÓN;;S/N;;;;;5;14;1;AVILA;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;5400;920370005;920372170;;05009844@educa.jcyl.es;;-5.08473;40.20695;N;N;N;N;N;N;40.20695, -5.08473
2026;05009893;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;PELONCETES;CALLE;CALLE;DOCTOR PEDRO CIFUENTES;9;;;;;;5;2;1;AVILA;ADRADA (LA);ADRADA (LA);5430;918670799;;;05009893@educa.jcyl.es;;-4.63653;40.29956;N;N;N;N;N;N;40.29956, -4.63653
