Provincia;Localidad;Código Centro;Centro Educativo;Titularidad Centro;Familia Profesional;Código Familia;Nivel Educativo;Clave Ciclo;Ciclo Formativo/Curso de Especialización;Modalidad;"Tipo
enseñanza";Grupos 1º;Grupos 2º;Grupos 3º;Dirección centro;Código postal;Teléfono;e-mail;Web;Localización
Ávila;Arenas de San Pedro;05009923;CIFP LAS FERRERÍAS;Educación;Sanidad;SAN;Grado Medio;SAN21;Cuidados Auxiliares de Enfermería;Presencial;Pública;1.0;1.0;;Avda. de Lourdes, 2;05400;920 370 056;05009923@educa.jcyl.es;http://cifparenasdesanpedro.centros.educa.jcyl.es/;40.21005, -5.08499
Ávila;Arenas de San Pedro;05009923;CIFP LAS FERRERÍAS;Educación;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Pública;1.0;1.0;;Avda. de Lourdes, 2;05400;920 370 056;05009923@educa.jcyl.es;http://cifparenasdesanpedro.centros.educa.jcyl.es/;40.21005, -5.08499
Ávila;Arenas de San Pedro;05009923;CIFP LAS FERRERÍAS;Educación;Imagen y Sonido;IMS;Grado Medio;IMS01M;Vídeo Disc-jockey y Sonido;Presencial;Pública;1.0;1.0;;Avda. de Lourdes, 2;05400;920 370 056;05009923@educa.jcyl.es;http://cifparenasdesanpedro.centros.educa.jcyl.es/;40.21005, -5.08499
Ávila;Arenas de San Pedro;05009923;CIFP LAS FERRERÍAS;Educación;Sanidad;SAN;Grado Superior;SAN06S;Higiene Bucodental;Presencial;Pública;1.0;1.0;;Avda. de Lourdes, 2;05400;920 370 056;05009923@educa.jcyl.es;http://cifparenasdesanpedro.centros.educa.jcyl.es/;40.21005, -5.08499
Burgos;Aranda de Duero;09000264;I.C.E.D.E;Privada;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Concertada;1.0;1.0;;Plaza del Mediterráneo, 6;09400;947 54 6054;09000264@educa.jcyl.es;http://colegioicede.centros.educa.jcyl.es;41.66075, -3.69412
Burgos;Aranda de Duero;09000264;I.C.E.D.E;Privada;Comercio y Marketing;COM;Grado Básico;COM01B;Servicios Comerciales;Presencial;Concertada;1.0;1.0;;Plaza del Mediterráneo, 6;09400;947 54 6054;09000264@educa.jcyl.es;http://colegioicede.centros.educa.jcyl.es;41.66075, -3.69412
Burgos;Aranda de Duero;09000264;I.C.E.D.E;Privada;Sanidad;SAN;Grado Medio;SAN21;Cuidados Auxiliares de Enfermería;Presencial;Concertada;2.0;1.0;;Plaza del Mediterráneo, 6;09400;947 54 6054;09000264@educa.jcyl.es;http://colegioicede.centros.educa.jcyl.es;41.66075, -3.69412
Burgos;Aranda de Duero;09000264;I.C.E.D.E;Privada;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Concertada;1.0;1.0;;Plaza del Mediterráneo, 6;09400;947 54 6054;09000264@educa.jcyl.es;http://colegioicede.centros.educa.jcyl.es;41.66075, -3.69412
Burgos;Aranda de Duero;09000264;I.C.E.D.E;Privada;Hostelería y Turismo;HOT;Grado Básico;HOT01B;Cocina y Restauración;Presencial;Concertada;1.0;1.0;;Plaza del Mediterráneo, 6;09400;947 54 6054;09000264@educa.jcyl.es;http://colegioicede.centros.educa.jcyl.es;41.66075, -3.69412
Burgos;Burgos;09001372;NTRA. SRA. DE LA MERCED Y SAN FRANCISCO JAVIER;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Concertada;1.0;1.0;;C/ Diego Luis San Vítores, 1;09002;947 26 6250;09001372@educa.jcyl.es;http://www.jesuitasburgos.com;42.33984, -3.6902
Burgos;Burgos;09001372;NTRA. SRA. DE LA MERCED Y SAN FRANCISCO JAVIER;Privada;Informática y Comunicaciones;IFC;Grado Medio;IFC01M;Sistemas Microinformáticos y Redes;Presencial;Concertada;1.0;1.0;;C/ Diego Luis San Vítores, 1;09002;947 26 6250;09001372@educa.jcyl.es;http://www.jesuitasburgos.com;42.33984, -3.6902
Burgos;Burgos;09001372;NTRA. SRA. DE LA MERCED Y SAN FRANCISCO JAVIER;Privada;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Concertada;1.0;1.0;;C/ Diego Luis San Vítores, 1;09002;947 26 6250;09001372@educa.jcyl.es;http://www.jesuitasburgos.com;42.33984, -3.6902
Burgos;Burgos;09001372;NTRA. SRA. DE LA MERCED Y SAN FRANCISCO JAVIER;Privada;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Concertada;1.0;1.0;;C/ Diego Luis San Vítores, 1;09002;947 26 6250;09001372@educa.jcyl.es;http://www.jesuitasburgos.com;42.33984, -3.6902
Burgos;Burgos;09001372;NTRA. SRA. DE LA MERCED Y SAN FRANCISCO JAVIER;Privada;Electricidad y Electrónica;ELE;Grado Básico;ELE01B;Electricidad y Electrónica;Presencial;Concertada;1.0;1.0;;C/ Diego Luis San Vítores, 1;09002;947 26 6250;09001372@educa.jcyl.es;http://www.jesuitasburgos.com;42.33984, -3.6902
Burgos;Burgos;09001372;NTRA. SRA. DE LA MERCED Y SAN FRANCISCO JAVIER;Privada;Comercio y Marketing;COM;Grado Medio;COM01M;Actividades Comerciales;Presencial;Concertada;1.0;1.0;;C/ Diego Luis San Vítores, 1;09002;947 26 6250;09001372@educa.jcyl.es;http://www.jesuitasburgos.com;42.33984, -3.6902
Burgos;Burgos;09001372;NTRA. SRA. DE LA MERCED Y SAN FRANCISCO JAVIER;Privada;Comercio y Marketing;COM;Grado Superior;COM03S;Gestión de Ventas y Espacios Comerciales;Presencial;Concertada;1.0;1.0;;C/ Diego Luis San Vítores, 1;09002;947 26 6250;09001372@educa.jcyl.es;http://www.jesuitasburgos.com;42.33984, -3.6902
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Hostelería y Turismo;HOT;Grado Básico;HOT01B;Cocina y Restauración;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Imagen Personal;IMP;Grado Medio;IMP01M;Estética y Belleza;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Imagen Personal;IMP;Grado Superior;IMP01S;Estética Integral y Bienestar;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Sanidad;SAN;Grado Medio;SAN21;Cuidados Auxiliares de Enfermería;Presencial;Concertada;2.0;2.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC01S;Educación Infantil;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Imagen Personal;IMP;Grado Medio;IMP02M;Peluquería y Cosmética Capilar;Presencial;Concertada;2.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Sanidad;SAN;Grado Superior;SAN32;Dietética;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Hostelería y Turismo;HOT;Grado Medio;HOT01M;Cocina y Gastronomía;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Imagen Personal;IMP;Grado Básico;IMP01B;Peluquería y Estética;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Sanidad;SAN;Grado Medio;SAN02M;Farmacia y Parafarmacia;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001581;MARÍA MADRE-POLITECNOS;Privada;Textil, Confección y Piel;TCP;Grado Medio;TCP01M;Confección y Moda;Presencial;Concertada;1.0;1.0;;Avda. Eloy García de Quevedo, s/n;09005;947 22 1952;09001581@educa.jcyl.es;http://www.mariamadre.com;42.3529, -3.68531
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Electricidad y Electrónica;ELE;Grado Superior;ELE04S;Automatización y Robótica Industrial;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Informática y Comunicaciones;IFC;Grado Superior;IFC02S;Desarrollo de Aplicaciones Multiplataforma;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Instalación y Mantenimiento;IMA;Grado Medio;IMA03M;Mantenimiento Electromecánico;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Administración y Gestión;ADG;Grado Superior;ADG02Sd;Administración y Finanzas (distancia);Distancia;Privada;1.0;0.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Electricidad y Electrónica;ELE;Grado Básico;ELE01B;Electricidad y Electrónica;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Fabricación Mecánica;FME;Grado Básico;FME01B;Fabricación y Montaje;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE02M;Instalaciones de Telecomunicaciones;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Fabricación Mecánica;FME;Grado Medio;FME01M;Mecanizado;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001633;SANTA MARÍA LA NUEVA Y SAN JOSÉ ARTESANO;Privada;Fabricación Mecánica;FME;Grado Medio;FME02M;Soldadura y Calderería;Presencial;Concertada;1.0;1.0;;C/ Juan de Ayolas, s/n y Camino Casa de la Vega, s/n;09007;947 48 3906;09001633@educa.jcyl.es;http://www.santamaria-artesano.org/;42.35774, -3.66765
Burgos;Burgos;09001670;IES CONDE DIEGO PORCELOS;Educación;Actividades Físicas y Deportivas;AFD;Grado Medio;AFD02M;Guía en el medio natural y de tiempo libre;Presencial;Pública;1.0;0.0;;Av. Eloy García De Quevedo , s/n;09006;947 22 1825;09001670@educa.jcyl.es;http://iesdiegoporcelos.centros.educa.jcyl.es/sitio/;42.3518, -3.68694
Burgos;Burgos;09001670;IES CONDE DIEGO PORCELOS;Educación;Actividades Físicas y Deportivas;AFD;Grado Superior;AFD02S;Acondicionamiento Físico;Presencial;Pública;1.0;1.0;;Av. Eloy García De Quevedo , s/n;09006;947 22 1825;09001670@educa.jcyl.es;http://iesdiegoporcelos.centros.educa.jcyl.es/sitio/;42.3518, -3.68694
Burgos;Medina de Pomar;09003599;IES LA PROVIDENCIA;Ayuntamiento;Informática y Comunicaciones;IFC;Grado Medio;IFC01M;Sistemas Microinformáticos y Redes;Presencial;Pública;1.0;1.0;;C/ Martínez Pacheco, 5;09500;947 19 0153;09003599@educa.jcyl.es;http://www.ieslaprovidencia.es/;42.92968, -3.48727
Burgos;Medina de Pomar;09003599;IES LA PROVIDENCIA;Ayuntamiento;Informática y Comunicaciones;IFC;Grado Superior;IFC01S;Administración de Sistemas Informáticos en Red;Presencial;Pública;1.0;1.0;;C/ Martínez Pacheco, 5;09500;947 19 0153;09003599@educa.jcyl.es;http://www.ieslaprovidencia.es/;42.92968, -3.48727
Burgos;Medina de Pomar;09003599;IES LA PROVIDENCIA;Ayuntamiento;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Pública;1.0;1.0;;C/ Martínez Pacheco, 5;09500;947 19 0153;09003599@educa.jcyl.es;http://www.ieslaprovidencia.es/;42.92968, -3.48727
Burgos;Medina de Pomar;09003599;IES LA PROVIDENCIA;Ayuntamiento;Transporte y Mantenimiento de Vehículos;TMV;Grado Básico;TMV01B;Mantenimiento de Vehículos;Presencial;Pública;1.0;1.0;;C/ Martínez Pacheco, 5;09500;947 19 0153;09003599@educa.jcyl.es;http://www.ieslaprovidencia.es/;42.92968, -3.48727
Burgos;Medina de Pomar;09003599;IES LA PROVIDENCIA;Ayuntamiento;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV02M;Electromecánica de Vehículos Automóviles;Presencial;Pública;1.0;1.0;;C/ Martínez Pacheco, 5;09500;947 19 0153;09003599@educa.jcyl.es;http://www.ieslaprovidencia.es/;42.92968, -3.48727
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Fabricación Mecánica;FME;Grado Medio;FME01M;Mecanizado;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Hostelería y Turismo;HOT;Grado Medio;HOT01M;Cocina y Gastronomía;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Hostelería y Turismo;HOT;Grado Superior;HOT04S;Dirección de Cocina;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Fabricación Mecánica;FME;Grado Superior;FME01S;Programación de la Producción en Fabricación Mecánica;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Fabricación Mecánica;FME;Grado Superior;FME03S;Diseño en Fabricación Mecánica;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Comercio y Marketing;COM;Grado Superior;COM04S;Comercio Internacional;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Instalación y Mantenimiento;IMA;Grado Medio;IMA03M;Mantenimiento Electromecánico;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004099;CIFP INSTITUTO TÉCNICO INDUSTRIAL DE MIRANDA;Privada;Instalación y Mantenimiento;IMA;Grado Superior;IMA03S;Mecatrónica Industrial;Presencial;Concertada;1.0;1.0;;Ctra. de Orón, 28;09200;947 31 0941;09004099@educa.jcyl.es;http://www.itimiranda.com;42.69033, -2.92064
Burgos;Miranda de Ebro;09004142;IES FRAY PEDRO DE URBINA;Educación;Fabricación Mecánica;FME;Grado Medio;FME02M;Soldadura y Calderería;Presencial;Pública;1.0;1.0;;Avda. República Argentina, 2;09200;947 31 0490;09004142@educa.jcyl.es;http://www.iesfraypedro.com/;42.68237, -2.94584
Burgos;Miranda de Ebro;09004142;IES FRAY PEDRO DE URBINA;Educación;Fabricación Mecánica;FME;Grado Básico;FME02B;Fabricación de Elementos Metálicos;Presencial;Pública;1.0;1.0;;Avda. República Argentina, 2;09200;947 31 0490;09004142@educa.jcyl.es;http://www.iesfraypedro.com/;42.68237, -2.94584
Burgos;Miranda de Ebro;09004142;IES FRAY PEDRO DE URBINA;Educación;Fabricación Mecánica;FME;Grado Superior;FME02S;Construcciones Metálicas;Presencial;Pública;1.0;0.0;;Avda. República Argentina, 2;09200;947 31 0490;09004142@educa.jcyl.es;http://www.iesfraypedro.com/;42.68237, -2.94584
Burgos;Villarcayo;09007179;IES MERINDADES DE CASTILLA;Educación;Hostelería y Turismo;HOT;Grado Básico;HOT01B;Cocina y Restauración;Presencial;Pública;1.0;1.0;;C/ El Soto, s/n;09550;947 13 1267;09007179@educa.jcyl.es;http://iesmerindadesdecastilla.centros.educa.jcyl.es;42.93899, -3.57489
Burgos;Villarcayo;09007179;IES MERINDADES DE CASTILLA;Educación;Hostelería y Turismo;HOT;Grado Medio;HOT01M;Cocina y Gastronomía;Presencial;Pública;1.0;1.0;;C/ El Soto, s/n;09550;947 13 1267;09007179@educa.jcyl.es;http://iesmerindadesdecastilla.centros.educa.jcyl.es;42.93899, -3.57489
Burgos;Villarcayo;09007179;IES MERINDADES DE CASTILLA;Educación;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Pública;1.0;1.0;;C/ El Soto, s/n;09550;947 13 1267;09007179@educa.jcyl.es;http://iesmerindadesdecastilla.centros.educa.jcyl.es;42.93899, -3.57489
Burgos;Villarcayo;09007179;IES MERINDADES DE CASTILLA;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Pública;1.0;1.0;;C/ El Soto, s/n;09550;947 13 1267;09007179@educa.jcyl.es;http://iesmerindadesdecastilla.centros.educa.jcyl.es;42.93899, -3.57489
Burgos;Villarcayo;09007179;IES MERINDADES DE CASTILLA;Educación;Hostelería y Turismo;HOT;Grado Superior;HOT04S;Dirección de Cocina;Presencial;Pública;1.0;0.0;;C/ El Soto, s/n;09550;947 13 1267;09007179@educa.jcyl.es;http://iesmerindadesdecastilla.centros.educa.jcyl.es;42.93899, -3.57489
Burgos;Villarcayo;09007179;IES MERINDADES DE CASTILLA;Educación;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Pública;1.0;1.0;;C/ El Soto, s/n;09550;947 13 1267;09007179@educa.jcyl.es;http://iesmerindadesdecastilla.centros.educa.jcyl.es;42.93899, -3.57489
